14003,16078
14020,15075
14023,32525
14076,23887
14081,17739
14086,14847
14091,15249
14099,15135
14125,32136
14147,15135
14153,23874
14174,15249
14176,15249
14180,11209
14182,15965
14190,18499
14191,14874
14197,15170
14201,15249
14210,11240
14211,10505
14212,16206
14228,11211
14230,23750
14231,16206
14253,16201
14258,12064
14280,11187
14295,24309
14296,17858
14298,24249
14307,9012
14316,3882
14318,5765
14319,5509
14322,5863
14328,4618
14331,9059
14338,6239
14343,3692
14358,5818
14362,3909
14370,3894
14371,3909
14410,3804
14416,3848
14418,4599
14438,8004
14447,5566
14451,3889
14477,3956
14481,3913
14486,5765
14487,5850
14511,3913
14518,6243
14525,7986
14537,6471
14544,3889
14547,5818
14554,5765
14561,7940
14566,5535
14577,9709
14603,3826
14614,3699
14640,3726
14658,4533
14675,9723
14678,10602
14688,3924
14692,5896
14701,5765
14705,3934
14711,10587
14712,3742
14720,5765
14724,6361
14733,5604
14734,4816
14743,6871
14750,6941
14753,4134
14755,5969
14758,6577
14760,5485
14839,24822
14841,15589
14845,24128
14847,24062
14850,24207
14856,15200
14861,11119
14864,23970
14865,11155
14866,11107
14873,23824
14882,14174
14898,23957
14907,14057
14923,14990
14933,11189
14934,31101
14935,15805
14943,24410
14969,9701
14979,16155
14987,10166
15002,24199
15005,11115
15010,11189
15011,16144
15013,18545
15026,15249
15038,9499
15041,9969
15049,19299
15051,15107
15062,11232
15064,14992
15077,11187
15086,16691
15109,24755
15127,30986
15143,9135
15157,8599
15158,7104
15162,6053
15171,4718
15178,5621
15180,4044
15188,5818
15191,5857
15194,5511
15197,5941
15218,3921
15227,6321
15235,8115
15238,7590
15244,3921
15246,6282
15258,8273
15267,5818
15274,3940
15277,3940
15282,4704
15283,5818
15291,5863
15294,6243
15296,3940
15300,5883
15303,4718
15306,3940
15312,5818
15313,4156
15321,5765
15325,3940
15349,7770
15350,3718
15353,5765
15355,8255
15396,3914
15414,5818
15427,3501
15432,5818
15452,3978
15490,5818
15512,7015
15513,3914
15521,6655
15530,9582
15534,3883
15551,5765
15553,10679
15560,7155
15584,9673
15586,5960
15597,10780
15601,4185
15670,19014
15672,15215
15695,23442
15707,23547
15727,13610
15735,10966
15749,15777
15752,23762
15754,14211
15760,11166
15769,15194
15781,15249
15792,14799
15800,18341
15801,15127
15803,15188
15807,9484
15810,15774
15811,9468
15814,10949
15818,14937
15826,23942
15835,15092
15837,23682
15839,19002
15872,23742
15886,11119
15896,14992
15911,14977
15917,15396
15931,16295
15938,15037
15946,25382
15948,15172
15956,10551
15975,6203
15980,7496
15982,6154
15984,6507
15987,4152
15996,9135
16044,5537
16046,3948
16047,5818
16048,6453
16074,5818
16075,5642
16078,4911
16080,5875
16110,11771
16120,3968
16121,5818
16122,6877
16125,3968
16128,4784
16144,3968
16168,5364
16178,5564
16181,7993
16196,5765
16199,3968
16207,5863
16208,3968
16216,3801
16218,6663
16229,3466
16238,3413
16242,7271
16245,5818
16250,7298
16251,3968
16254,4784
16263,3968
16311,5564
16314,5818
16322,11980
16331,4770
16335,3968
16344,7284
16352,5818
16362,3962
16376,5564
16382,7036
16384,3968
16385,3998
16394,9674
16398,5857
16400,5564
16403,6053
16428,4243
16430,5964
20000,15346
20001,19014
20002,15381
20003,16222
20004,15221
20005,23618
20006,15543
20007,11187
20008,15291
20009,9708
20010,23773
20011,15805
20012,23870
20013,11425
20014,34634
20015,16206
20016,14927
20017,15052
20018,11127
20019,23521
20020,14997
20021,19294
20022,11056
20023,11114
20024,14896
20025,15194
20026,15300
